Record ID,Agency Code,Agency Name,Agency Type,City,State,Year,Month,Incident,Crime Type,Crime Solved,Victim Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
201698,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1990,November,46,Murder or Manslaughter,Yes,Male,46,White,Not Hispanic,Male,19,White,Hispanic,Father,Blunt Object,0,0,FBI
441154,MI33519,Lansing,Municipal Police,Ingham,Michigan,2002,May,1,Murder or Manslaughter,Yes,Male,25,Unknown,Hispanic,Male,31,Black,Not Hispanic,Acquaintance,Handgun,0,1,FBI
83057,TXHPD00,Houston,Municipal Police,Harris,Texas,1983,June,29,Murder or Manslaughter,Yes,Female,21,Black,Not Hispanic,Male,20,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
35952,NJ01608,Paterson,Municipal Police,Passaic,New Jersey,1981,August,4,Murder or Manslaughter,No,Male,41,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
414123,RI00409,Providence,Municipal Police,Providence,Rhodes Island,2000,June,7,Murder or Manslaughter,Yes,Male,24,White,Unknown,Male,20,White,Unknown,Unknown,Handgun,0,0,FBI
332590,TX15512,Waco,Municipal Police,McLennan,Texas,1995,March,3,Murder or Manslaughter,Yes,Male,99,Black,Not Hispanic,Male,28,Black,Not Hispanic,Acquaintance,Handgun,1,0,FBI
292076,CA00700,Contra Costa,Sheriff,Contra Costa,California,1994,September,1,Murder or Manslaughter,Yes,Male,57,White,Not Hispanic,Male,22,White,Not Hispanic,Stranger,Shotgun,0,1,FBI
293790,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1994,October,59,Murder or Manslaughter,No,Male,30,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
620563,PA027SP,State Police: Tionesta,State Police,Forest,Pennsylvania,2012,September,1,Murder or Manslaughter,Yes,Male,63,Black,Not Hispanic,Male,26,Black,Not Hispanic,Unknown,Suffocation,0,0,FBI
152863,NY03030,New York,Municipal Police,New York,New York,1987,February,45,Murder or Manslaughter,No,Female,47,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
385809,TX10100,Harris,Sheriff,Harris,Texas,1998,April,5,Murder or Manslaughter,Yes,Female,39,White,Not Hispanic,Male,27,White,Not Hispanic,Acquaintance,Handgun,1,0,FBI
7877,ILCPD00,Chicago,Municipal Police,Cook,Illinois,1980,February,42,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,14,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
461771,OR03407,Cornelius,Municipal Police,Washington,Oregon,2003,April,1,Murder or Manslaughter,Yes,Male,32,White,Not Hispanic,Male,17,White,Not Hispanic,Stranger,Blunt Object,0,0,FBI
145332,CT00015,Bridgeport,Municipal Police,Fairfield,Connecticut,1987,July,2,Murder or Manslaughter,Yes,Male,26,Black,Unknown,Female,25,Black,Unknown,Boyfriend,Knife,0,0,FBI
599715,FL05008,West Palm Beach,Municipal Police,Palm Beach,Florida,2013,February,55,Murder or Manslaughter,Yes,Male,49,White,Unknown,Male,49,White,Unknown,Unknown,Blunt Object,0,0,FOIA
545164,OR00300,Clackamas,Sheriff,Clackamas,Oregon,2008,February,1,Murder or Manslaughter,No,Male,49,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
256824,NJ00408,Camden,Municipal Police,Camden,New Jersey,1992,February,1,Murder or Manslaughter,No,Female,19,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
403327,CA00109,Oakland,Municipal Police,Alameda,California,2000,August,4,Murder or Manslaughter,Yes,Male,34,Black,Not Hispanic,Male,28,Black,Not Hispanic,Acquaintance,Firearm,0,0,FBI
192258,NY03030,New York,Municipal Police,New York,New York,1989,September,39,Murder or Manslaughter,No,Male,44,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
66681,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1983,March,5,Murder or Manslaughter,No,Male,69,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
187864,MI25398,Flint,Municipal Police,Genesee,Michigan,1989,October,4,Murder or Manslaughter,Yes,Male,6,Black,Unknown,Male,13,Black,Unknown,Brother,Handgun,0,0,FBI
254668,MI82349,Detroit,Municipal Police,Wayne,Michigan,1992,May,18,Murder or Manslaughter,Yes,Male,34,White,Unknown,Male,21,White,Hispanic,Unknown,Blunt Object,0,0,FBI
16573,OH01300,Clermont,Sheriff,Clermont,Ohio,1980,March,1,Murder or Manslaughter,Yes,Male,99,White,Unknown,Male,20,White,Unknown,Father,Handgun,0,0,FBI
107403,FL01304,Hialeah,Municipal Police,Dade,Florida,1985,November,1,Murder or Manslaughter,No,Male,31,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
206594,LA00901,Shreveport,Municipal Police,Caddo,Louisiana,1990,March,3,Murder or Manslaughter,Yes,Male,33,Black,Unknown,Male,40,Black,Unknown,Acquaintance,Shotgun,0,0,FBI
520054,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,2007,December,1,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Male,0,Black,Not Hispanic,Unknown,Knife,0,0,FOIA
71257,IL08402,Springfield,Municipal Police,Sangamon,Illinois,1983,October,2,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Female,29,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
358682,FL01300,Miami-Dade,County Police,Dade,Florida,1997,May,1,Murder or Manslaughter,No,Male,57,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FOIA
107804,FL02902,Tampa,Municipal Police,Hillsborough,Florida,1985,May,2,Murder or Manslaughter,Yes,Male,20,Black,Unknown,Male,19,Black,Unknown,Stranger,Firearm,0,0,FBI
198401,WV01004,Mount Hope,Municipal Police,Fayette,West Virginia,1989,December,1,Murder or Manslaughter,Yes,Male,62,White,Unknown,Male,16,White,Unknown,Family,Knife,1,0,FBI
190178,NH306SP,Hillsborough County State Police,State Police,Hillsborough,New Hampshire,1989,June,1,Murder or Manslaughter,No,Female,2,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
282564,NY03030,New York,Municipal Police,New York,New York,1993,May,25,Murder or Manslaughter,Yes,Male,20,White,Unknown,Male,18,White,Unknown,Unknown,Handgun,0,1,FBI
70734,GAAPD00,Atlanta,Municipal Police,Fulton,Georgia,1983,July,10,Murder or Manslaughter,Yes,Male,25,Black,Not Hispanic,Male,24,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
487077,GA01100,Bibb,Sheriff,Bibb,Georgia,2005,March,1,Murder or Manslaughter,Yes,Male,58,White,Unknown,Male,60,White,Unknown,In-Law,Handgun,1,0,FBI
551984,CO00101,Aurora,Municipal Police,Arapahoe,Colorado,2009,December,2,Murder or Manslaughter,Yes,Female,75,White,Unknown,Female,44,White,Unknown,Stepmother,Handgun,0,0,FBI
407278,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2000,March,16,Murder or Manslaughter,Yes,Male,21,White,Unknown,Male,17,White,Unknown,Stranger,Handgun,0,0,FBI
291944,CA00109,Oakland,Municipal Police,Alameda,California,1994,April,14,Murder or Manslaughter,No,Male,43,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
318980,CODPD00,Denver,Municipal Police,Denver,Colorado,1995,February,5,Murder or Manslaughter,Yes,Female,83,White,Unknown,Male,17,Black,Unknown,Stranger,Knife,0,0,FBI
316507,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1995,April,42,Murder or Manslaughter,Yes,Male,24,Black,Not Hispanic,Male,25,Black,Not Hispanic,Stranger,Handgun,0,1,FBI
99640,TX05901,Hereford,Municipal Police,Deaf Smith,Texas,1984,September,1,Murder or Manslaughter,Yes,Male,40,White,Hispanic,Male,27,White,Hispanic,Acquaintance,Shotgun,0,0,FBI
82131,TX21204,Tyler,Municipal Police,Smith,Texas,1983,August,2,Murder or Manslaughter,No,Male,20,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
246306,CA03019,Santa Ana,Municipal Police,Orange,California,1992,June,2,Murder or Manslaughter,Yes,Male,33,White,Hispanic,Male,23,White,Hispanic,Friend,Knife,0,0,FBI
524781,MDBPD00,Baltimore,Municipal Police,Baltimore city,Maryland,2007,December,12,Murder or Manslaughter,No,Male,30,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
174934,SC01501,Walterboro,Municipal Police,Colleton,South Carolina,1988,November,1,Murder or Manslaughter,Yes,Male,45,White,Unknown,Female,31,White,Unknown,Husband,Handgun,0,0,FBI
613340,GA02800,Cherokee County,Sheriff,Cherokee,Georgia,2012,July,2,Murder or Manslaughter,Yes,Female,19,White,Unknown,Male,49,Black,Unknown,Daughter,Rifle,1,0,FBI
456450,LA05501,Houma,Municipal Police,Terrebonne,Louisiana,2003,February,1,Murder or Manslaughter,Yes,Male,22,Black,Unknown,Male,19,Black,Unknown,Acquaintance,Blunt Object,0,0,FBI
345721,MOKPD00,Kansas City,Municipal Police,Jackson,Missouri,1996,November,1,Murder or Manslaughter,Yes,Male,17,Black,Unknown,Male,18,Black,Unknown,Stranger,Firearm,0,0,FBI
76243,NJ00906,Jersey City,Municipal Police,Hudson,New Jersey,1983,March,4,Murder or Manslaughter,No,Male,50,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Strangulation,0,0,FBI
436884,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,2002,December,1,Murder or Manslaughter,No,Male,22,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FOIA
156982,TX05720,Richardson,Municipal Police,Dallas,Texas,1987,September,1,Murder or Manslaughter,Yes,Male,42,White,Unknown,Male,71,White,Unknown,Stepson,Shotgun,0,0,FBI
348589,NY03030,New York,Municipal Police,New York,New York,1996,November,57,Murder or Manslaughter,No,Male,99,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
26238,CA03604,Fontana,Municipal Police,San Bernardino,California,1981,July,1,Murder or Manslaughter,Yes,Male,43,White,Not Hispanic,Male,33,White,Not Hispanic,Neighbor,Blunt Object,0,0,FBI
394617,MDBPD00,Baltimore,Municipal Police,Baltimore city,Maryland,1999,October,24,Murder or Manslaughter,No,Male,18,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
119733,TXHPD00,Houston,Municipal Police,Harris,Texas,1985,October,28,Murder or Manslaughter,No,Male,32,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
110360,MA00718,Springfield,Municipal Police,Hampden,Massachusetts,1985,December,1,Murder or Manslaughter,Yes,Female,16,Black,Not Hispanic,Male,17,Black,Not Hispanic,Unknown,Fire,4,0,FBI
525888,MOSPD00,St. Louis,Municipal Police,St. Louis city,Missouri,2007,May,5,Murder or Manslaughter,No,Male,42,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
325225,MI82349,Detroit,Municipal Police,Wayne,Michigan,1995,August,13,Murder or Manslaughter,Yes,Male,70,Black,Unknown,Male,31,Black,Unknown,Unknown,Blunt Object,0,0,FBI
598242,CA05400,Tulare County,Sheriff,Tulare,California,2013,May,2,Murder or Manslaughter,Yes,Female,37,White,Hispanic,Male,63,White,Hispanic,Daughter,Handgun,0,0,FBI
167761,MD01727,National Capital Park Police: Prince George's County,Special Police,Prince George's,Maryland,1988,October,1,Murder or Manslaughter,No,Male,30,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
373869,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1998,November,11,Murder or Manslaughter,No,Male,29,White,Hispanic,Unknown,0,Unknown,Unknown,Stranger,Handgun,0,0,FBI
472649,LA02603,Kenner,Municipal Police,Jefferson,Louisiana,2004,December,1,Murder or Manslaughter,No,Male,44,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
570722,KY07300,Mccracken,Sheriff,McCracken,Kentucky,2010,December,1,Murder or Manslaughter,No,Female,21,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
335418,AL05201,Decatur,Municipal Police,Morgan,Alabama,1996,July,1,Manslaughter by Negligence,Yes,Male,14,Black,Unknown,Male,0,Black,Unknown,Acquaintance,Handgun,0,0,FBI
479484,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2004,April,3,Murder or Manslaughter,No,Male,47,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
116792,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1985,May,4,Murder or Manslaughter,Yes,Male,36,Black,Not Hispanic,Male,38,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
248681,FL00622,Miramar,Municipal Police,Broward,Florida,1992,August,1,Murder or Manslaughter,Yes,Male,77,White,Unknown,Male,39,White,Unknown,Unknown,Blunt Object,0,1,FBI
511734,OK05506,Oklahoma City,Municipal Police,Oklahoma,Oklahoma,2006,March,1,Murder or Manslaughter,Yes,Male,41,White,Not Hispanic,Male,30,White,Not Hispanic,Acquaintance,Blunt Object,0,2,FBI
252022,IN04802,Anderson,Municipal Police,Madison,Indiana,1992,November,1,Murder or Manslaughter,No,Male,26,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
530270,SC03800,Orangeburg,Sheriff,Orangeburg,South Carolina,2007,May,1,Murder or Manslaughter,Yes,Female,71,Black,Unknown,Male,28,Black,Unknown,Acquaintance,Knife,0,0,FBI
460814,NY03030,New York,Municipal Police,New York,New York,2003,December,35,Murder or Manslaughter,No,Male,19,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,0,FBI
555114,KS08100,Riley County,County Police,Riley,Kansas,2009,November,1,Murder or Manslaughter,Yes,Male,70,White,Unknown,Female,63,White,Unknown,Husband,Handgun,0,0,FBI
334620,WASPD00,Seattle,Municipal Police,King,Washington,1995,May,1,Murder or Manslaughter,No,Male,40,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
120345,VA12000,Portsmouth,Municipal Police,Portsmouth,Virginia,1985,August,1,Murder or Manslaughter,No,Male,18,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
285966,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1993,December,48,Murder or Manslaughter,Yes,Male,20,Black,Unknown,Male,22,Black,Unknown,Acquaintance,Handgun,0,0,FBI
502338,CA04400,Santa Cruz,Sheriff,Santa Cruz,California,2006,March,2,Murder or Manslaughter,Yes,Female,50,White,Not Hispanic,Male,50,White,Not Hispanic,Wife,Knife,0,0,FBI
590688,OHCLP00,Cleveland,Municipal Police,Cuyahoga,Ohio,2011,September,2,Murder or Manslaughter,Yes,Male,25,Black,Unknown,Male,20,Black,Unknown,Unknown,Unknown,0,0,FBI
226685,ID02800,Kootenai,Sheriff,Kootenai,Idaho,1991,December,1,Murder or Manslaughter,Yes,Female,54,White,Unknown,Male,66,White,Unknown,Wife,Blunt Object,0,0,FBI
133195,NJ01214,New Brunswick,Municipal Police,Middlesex,New Jersey,1986,January,1,Murder or Manslaughter,Yes,Female,27,Black,Unknown,Male,31,Black,Unknown,Acquaintance,Knife,0,0,FBI
157682,TX22012,Fort Worth,Municipal Police,Tarrant,Texas,1987,January,4,Murder or Manslaughter,Yes,Male,35,White,Unknown,Male,14,White,Unknown,Stranger,Blunt Object,0,1,FBI
144899,CA04313,San Jose,Municipal Police,Santa Clara,California,1987,December,3,Murder or Manslaughter,Yes,Female,11,White,Unknown,Male,31,White,Unknown,Daughter,Handgun,0,0,FBI
364803,NC06001,Charlotte-Mecklenburg,Municipal Police,Mecklenburg,North Carolina,1997,January,3,Murder or Manslaughter,Yes,Female,39,Black,Not Hispanic,Male,0,Black,Not Hispanic,Wife,Handgun,0,0,FBI
134830,NY03030,New York,Municipal Police,New York,New York,1986,August,56,Murder or Manslaughter,No,Male,99,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
68455,CA05002,Modesto,Municipal Police,Stanislaus,California,1983,June,1,Murder or Manslaughter,Yes,Male,53,White,Hispanic,Male,23,White,Hispanic,Acquaintance,Knife,0,0,FBI
604609,NH00646,Nashua,Municipal Police,Hillsborough,New Hampshire,2013,July,1,Murder or Manslaughter,Yes,Female,63,White,Unknown,Male,67,White,Unknown,Wife,Unknown,0,0,FBI
257,AL00202,Prichard,Municipal Police,Mobile,Alabama,1980,September,1,Murder or Manslaughter,Yes,Female,78,White,Unknown,Male,65,White,Unknown,In-Law,Rifle,0,0,FBI
395598,MO09555,Olivette,Municipal Police,St. Louis,Missouri,1999,August,1,Murder or Manslaughter,Yes,Female,56,Black,Unknown,Male,36,Black,Unknown,Girlfriend,Knife,0,0,FBI
59974,OK00500,Beckham,Sheriff,Beckham,Oklahoma,1982,May,1,Murder or Manslaughter,Yes,Male,21,White,Hispanic,Male,22,White,Not Hispanic,Stranger,Shotgun,0,0,FBI
112001,MN02711,Minneapolis,Municipal Police,Hennepin,Minnesota,1985,October,3,Murder or Manslaughter,Yes,Female,16,White,Not Hispanic,Male,21,Black,Not Hispanic,Unknown,Handgun,0,3,FBI
589730,NY03030,New York,Municipal Police,New York,New York,2011,February,27,Murder or Manslaughter,Yes,Male,22,Black,Not Hispanic,Male,16,White,Hispanic,Stranger,Handgun,0,0,FBI
545592,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,2008,February,20,Murder or Manslaughter,Yes,Male,37,White,Hispanic,Male,20,Black,Hispanic,Unknown,Handgun,0,0,FBI
515269,VA07503,Prince William County,County Police,Prince William,Virginia,2006,November,1,Murder or Manslaughter,Yes,Male,21,White,Unknown,Male,25,White,Unknown,Unknown,Unknown,0,4,FBI
454542,GA04702,Dougherty County,County Police,Dougherty,Georgia,2003,June,1,Murder or Manslaughter,Yes,Female,45,White,Not Hispanic,Male,56,White,Not Hispanic,Wife,Knife,0,0,FBI
619707,OH05009,Youngstown,Municipal Police,Mahoning,Ohio,2012,July,1,Murder or Manslaughter,No,Male,998,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
204201,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,1990,November,14,Murder or Manslaughter,No,Male,25,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
77784,NY03030,New York,Municipal Police,New York,New York,1983,July,30,Murder or Manslaughter,Yes,Male,30,White,Hispanic,Male,24,White,Hispanic,Unknown,Handgun,0,0,FBI
272491,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,1993,September,18,Murder or Manslaughter,Yes,Male,35,Black,Unknown,Male,24,Black,Unknown,Stranger,Blunt Object,0,0,FBI
593566,TXHPD00,Houston,Municipal Police,Harris,Texas,2011,March,13,Murder or Manslaughter,Yes,Male,31,Black,Not Hispanic,Male,0,Unknown,Unknown,Stranger,Handgun,0,0,FBI
406883,GA12901,Americus,Municipal Police,Sumter,Georgia,2000,December,1,Murder or Manslaughter,No,Male,32,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
54366,MI41436,Grand Rapids,Municipal Police,Kent,Michigan,1982,September,2,Murder or Manslaughter,No,Male,22,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Neighbor,Handgun,0,0,FBI
28098,FL01300,Miami-Dade,County Police,Dade,Florida,1981,December,2,Murder or Manslaughter,Yes,Male,59,Black,Not Hispanic,Male,64,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
324531,MDBPD00,Baltimore,Municipal Police,Baltimore city,Maryland,1995,November,15,Murder or Manslaughter,No,Male,31,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
346178,NC01200,Burke,Sheriff,Burke,North Carolina,1996,February,2,Murder or Manslaughter,Yes,Male,21,White,Unknown,Male,20,White,Unknown,Friend,Handgun,0,0,FBI
438606,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2002,February,18,Murder or Manslaughter,Yes,Male,28,Black,Unknown,Male,23,Black,Unknown,Acquaintance,Handgun,1,1,FBI
3272,CA01955,Pomona,Municipal Police,Los Angeles,California,1980,January,2,Murder or Manslaughter,No,Male,52,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
322204,ILCPD00,Chicago,Municipal Police,Cook,Illinois,1995,October,48,Murder or Manslaughter,Yes,Male,34,Black,Unknown,Male,42,Black,Unknown,Family,Handgun,0,0,FBI
24612,CA01900,Los Angeles,Sheriff,Los Angeles,California,1981,October,4,Murder or Manslaughter,Yes,Male,19,Black,Not Hispanic,Male,21,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
475219,NC01900,Chatham,Sheriff,Chatham,North Carolina,2004,June,1,Murder or Manslaughter,No,Male,48,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Gun,0,0,FBI
316559,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1995,May,34,Murder or Manslaughter,Yes,Male,30,White,Hispanic,Male,18,Black,Not Hispanic,Stranger,Handgun,0,1,FBI
383229,NY03030,New York,Municipal Police,New York,New York,1998,December,8,Murder or Manslaughter,Yes,Male,3,White,Unknown,Male,61,White,Unknown,Friend,Blunt Object,0,0,FBI
174016,OK07205,Tulsa,Municipal Police,Tulsa,Oklahoma,1988,October,1,Murder or Manslaughter,No,Female,78,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
493400,NY03030,New York,Municipal Police,New York,New York,2005,September,39,Murder or Manslaughter,No,Male,32,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
624886,CA01005,Fresno,Municipal Police,Fresno,California,2014,September,1,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Male,36,Black,Not Hispanic,Stranger,Firearm,0,0,FBI
456691,LANPD00,New Orleans,Municipal Police,Orleans,Louisiana,2003,October,2,Murder or Manslaughter,Yes,Male,31,Black,Unknown,Male,0,Black,Unknown,Acquaintance,Handgun,0,0,FBI
211500,NY03030,New York,Municipal Police,New York,New York,1990,January,167,Murder or Manslaughter,No,Male,25,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
576370,PA02304,Chester,Municipal Police,Delaware,Pennsylvania,2010,June,4,Murder or Manslaughter,Yes,Male,16,Black,Hispanic,Male,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
298617,GAAPD00,Atlanta,Municipal Police,Fulton,Georgia,1994,December,14,Murder or Manslaughter,No,Male,22,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
583991,FL06700,Washington County,Sheriff,Washington,Florida,2011,July,928,Murder or Manslaughter,Yes,Female,43,White,Unknown,Male,49,White,Unknown,Wife,Shotgun,0,0,FOIA
342744,IN357SP,State Police: Noble County,State Police,Noble,Indiana,1996,September,1,Murder or Manslaughter,No,Female,86,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Suffocation,0,0,FBI
438158,GA06013,Fulton County,County Police,Fulton,Georgia,2002,October,1,Murder or Manslaughter,No,Female,39,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
165497,HI00101,Hilo,Municipal Police,Hawaii,Hawaii,1988,September,1,Murder or Manslaughter,Yes,Female,49,Asian/Pacific Islander,Unknown,Male,53,Asian/Pacific Islander,Unknown,Wife,Shotgun,0,0,FBI
539165,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2008,September,17,Murder or Manslaughter,No,Male,27,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
117727,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,1985,September,5,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Male,45,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
447780,TXDPD00,Dallas,Municipal Police,Dallas,Texas,2002,August,7,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,30,White,Not Hispanic,Unknown,Handgun,0,0,FBI
22660,WA03100,Snohomish,Sheriff,Snohomish,Washington,1980,May,2,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,20,White,Not Hispanic,Stranger,Rifle,0,0,FBI
309176,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1994,July,1,Murder or Manslaughter,Yes,Male,18,Black,Unknown,Male,17,Black,Unknown,Friend,Knife,0,0,FBI
261090,PA026SP,State Police: Fayette County,State Police,Fayette,Pennsylvania,1992,March,2,Murder or Manslaughter,Yes,Female,41,White,Unknown,Male,33,White,Unknown,Wife,Rifle,0,0,FBI
252539,KY07301,Paducah,Municipal Police,McCracken,Kentucky,1992,December,5,Murder or Manslaughter,No,Female,63,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
414769,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2000,May,2,Murder or Manslaughter,No,Female,34,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
96686,NY03030,New York,Municipal Police,New York,New York,1984,October,49,Murder or Manslaughter,Yes,Female,25,White,Hispanic,Male,20,Black,Not Hispanic,Stranger,Blunt Object,0,0,FBI
415779,TXDPD00,Dallas,Municipal Police,Dallas,Texas,2000,August,13,Murder or Manslaughter,Yes,Male,1,Black,Not Hispanic,Male,20,Black,Not Hispanic,Stepson,Blunt Object,0,0,FBI
160086,AL00202,Prichard,Municipal Police,Mobile,Alabama,1988,June,2,Murder or Manslaughter,Yes,Female,29,White,Unknown,Male,29,White,Unknown,Wife,Shotgun,0,0,FBI
282616,NY03030,New York,Municipal Police,New York,New York,1993,May,77,Murder or Manslaughter,No,Male,28,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
569443,GA10601,Columbus,Municipal Police,Muscogee,Georgia,2010,February,1,Murder or Manslaughter,Yes,Male,26,White,Unknown,Male,31,White,Unknown,Acquaintance,Handgun,0,0,FBI
386538,TXDPD00,Dallas,Municipal Police,Dallas,Texas,1998,August,15,Murder or Manslaughter,Yes,Male,22,White,Hispanic,Male,53,White,Not Hispanic,Stranger,Handgun,0,0,FBI
244534,CA01932,Industry,Municipal Police,Los Angeles,California,1992,October,1,Murder or Manslaughter,No,Male,22,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Rifle,0,0,FBI
71446,ILCPD00,Chicago,Municipal Police,Cook,Illinois,1983,March,4,Murder or Manslaughter,Yes,Male,43,Black,Not Hispanic,Male,59,Black,Not Hispanic,Friend,Knife,0,0,FBI
255098,MN02702,Brooklyn Center,Municipal Police,Hennepin,Minnesota,1992,August,1,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,28,Black,Unknown,Stranger,Blunt Object,0,0,FBI
113421,NJ00910,Union City,Municipal Police,Hudson,New Jersey,1985,May,1,Murder or Manslaughter,Yes,Male,99,White,Unknown,Male,27,White,Unknown,Unknown,Handgun,2,2,FBI
452377,CA03801,San Francisco,Municipal Police,San Francisco,California,2003,September,2,Murder or Manslaughter,No,Male,0,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
